source_id,ra,dec,classification,phot_variable_fundam_freq1,mean,peak_to_peak_g,r21_g,phi21_g,num_harmonics_for_p1
4.66066E+18,79.35787091,-65.07909511,CEP,0.736219466,16.65985446,0.7012778,0.486580929,3.850858591,7
4.66067E+18,84.39405624,-66.28381311,CEP,0.445048033,15.91435621,0.350823878,0.12926938,4.556353505,2
4.66067E+18,84.19545407,-66.28942168,CEP,0.55664308,16.03399065,0.374171715,0.174614362,4.400640559,3
4.66067E+18,83.99145529,-66.1763242,CEP,0.365503008,16.05000994,0.805791531,0.478921469,4.239124361,7
4.66067E+18,83.9643905,-66.1668414,CEP,0.732817312,15.89481393,0.350790276,0.243559569,4.183283425,4
4.66068E+18,84.10937715,-66.05512972,CEP,0.48026067,15.62372646,0.238787267,0.110838454,4.035124463,2
4.66068E+18,83.48133441,-66.08808158,CEP,0.281609803,15.8870291,0.410278279,0.331773845,4.379363894,3
4.66068E+18,83.391304,-66.15449378,CEP,0.348128492,15.91899774,0.595033785,0.448339447,4.301263831,4
4.66069E+18,83.61359244,-65.9732049,CEP,0.313576305,15.81100075,0.711992015,0.479394388,4.375990191,5
4.66069E+18,83.21872498,-65.88407311,CEP,0.516376522,15.78280682,0.236992289,0.112270174,4.73749283,2
4.6607E+18,83.25676875,-65.74688689,CEP,0.326661559,15.07793874,0.343779111,0.086341487,3.607698723,2
4.66071E+18,84.18655873,-65.69463423,CEP,0.660873215,15.91633773,0.396927812,0.197632221,3.980921621,2
4.66072E+18,83.63341116,-65.69955934,CEP,0.59289757,17.42385231,0.357535505,0.341574312,4.348398362,3
4.66072E+18,83.24564717,-65.64590761,CEP,0.332705129,15.9511494,0.320648967,0.30330936,4.212093563,3
4.66072E+18,83.24717387,-65.54069566,CEP,0.316123194,15.58683228,0.666574727,0.416632223,4.218129489,4
4.66073E+18,83.74327497,-65.60451437,CEP,0.318792527,15.87890773,0.582997959,0.460815482,4.250754114,3
4.66074E+18,82.97052015,-65.91235346,CEP,0.429727087,16.25915398,0.450588896,0.392340041,4.170544213,4
4.66075E+18,82.83912289,-65.67417099,CEP,0.413401345,16.21053021,0.543637075,0.448522554,4.133316174,5
4.66076E+18,82.02054091,-65.7252209,CEP,0.418142063,15.55320798,0.328382704,0.093353274,3.948097911,2
4.66076E+18,82.07876505,-65.62189023,CEP,0.091567171,16.64999929,0.217645737,0.153209737,1.241763513,2
4.66076E+18,82.3096528,-65.54172675,CEP,0.418017976,15.89421946,0.903913492,0.464357553,4.08517385,6
4.66077E+18,82.06002599,-65.41394305,CEP,0.324269423,15.80836638,0.63377824,0.480354764,4.284684876,4
4.66077E+18,83.11509678,-65.49316484,CEP,0.215594956,15.17956151,0.717721532,0.423352372,4.539331823,3
4.66078E+18,83.2237767,-65.48093192,CEP,0.524340605,15.63517113,0.345808524,0.177997524,4.219561967,2
4.66095E+18,81.74380213,-65.57097486,CEP,0.087751003,16.82734683,0.898759508,0.218596135,5.865133306,6
4.66095E+18,81.67818599,-65.47873032,CEP,2.938863723,17.97171651,0.337461607,0.075090684,5.244448673,2
4.66097E+18,81.02748784,-65.31029478,CEP,0.425240991,15.52425475,0.28905947,0.075825539,4.422760713,2
4.66097E+18,80.74721453,-65.17462284,CEP,0.372995624,15.96665755,0.701471928,0.491333765,4.184497201,4
4.66102E+18,80.48157421,-65.23833178,CEP,0.521150305,16.01319556,0.172594705,0.156366069,4.393378929,2
4.66102E+18,80.44763045,-65.22603271,CEP,0.322362057,15.78017574,0.666941917,0.515954595,4.224386698,3
4.66102E+18,80.41501719,-65.23537303,CEP,0.366444225,15.85535871,0.667194869,0.471178177,4.236978381,4
4.66102E+18,80.39662033,-65.1730754,CEP,0.318703778,15.74124948,0.645616059,0.417390282,4.237928605,4
4.66103E+18,79.88084945,-65.00942824,CEP,0.348711266,15.84336513,0.779950846,0.44855128,4.305462944,3
4.66104E+18,79.57894579,-64.92078029,CEP,0.549916271,15.74348922,0.36941955,0.17442457,4.41830026,2
4.66176E+18,74.13374918,-66.90511068,CEP,0.221398596,15.44988889,0.604733592,0.410481686,4.463512133,4
4.66177E+18,73.80152129,-66.75131726,CEP,0.543971617,15.82124109,0.274915992,0.146841585,4.849041233,2
4.66177E+18,73.95654675,-66.76759373,CEP,0.466597034,15.86372044,0.252858349,0.161543003,4.841939532,2
4.66177E+18,73.37187041,-66.95395887,CEP,0.319131833,15.56803201,0.484164711,0.541017643,3.950013493,4
4.66177E+18,73.32995022,-66.93344519,CEP,0.30668615,15.88210869,0.541525495,0.391237977,4.37336956,3
4.66179E+18,73.06106131,-66.59229215,CEP,0.225560937,15.41314789,0.862426098,0.448558058,4.42644551,4
4.66186E+18,77.20157481,-66.91784377,CEP,0.058145564,14.23984972,0.664651537,0.194101102,5.062532065,2
4.66187E+18,76.4451175,-67.11689638,CEP,1.016866437,16.97224071,0.269412301,0.195870265,3.843882815,3
4.66189E+18,75.94170411,-66.99018099,CEP,0.368731506,16.0098646,0.666401748,0.480298564,4.259983576,4
4.66189E+18,75.71189589,-66.84315407,CEP,0.792767522,16.40217535,0.359566072,0.201256158,4.420337499,3
4.6619E+18,76.87222053,-66.96618273,CEP,0.424205178,15.93249121,0.858651241,0.437196523,3.948204033,5
4.6619E+18,76.52488505,-66.99547304,CEP,0.34948309,15.92056671,0.485007774,0.374820868,4.399861128,2
4.6619E+18,76.45475949,-66.86664161,CEP,0.557403533,15.72946115,0.354318735,0.202435893,4.308586555,2
4.66191E+18,76.82351774,-66.83173806,CEP,0.235770147,15.60598218,0.575055641,0.497478236,4.354420507,3
4.66191E+18,77.05220115,-66.86083053,CEP,0.224162164,15.53772719,0.620477118,0.421262839,4.462973766,4
4.66191E+18,76.83792925,-66.82977143,CEP,0.508497068,15.89590884,0.229947293,0.075484808,4.567026868,2
4.66191E+18,76.65667945,-66.71909331,CEP,0.341144275,15.90105666,0.576382783,0.406071945,4.26485209,5
4.66191E+18,76.56171702,-66.67941818,CEP,0.027331307,12.49105571,0.754260318,0.266985411,4.488801446,2
4.66192E+18,76.02132766,-66.81244922,CEP,0.756844399,16.29024672,0.323497756,0.191739037,3.905479178,3
4.66192E+18,75.97309366,-66.71868678,CEP,0.39106197,16.09263621,0.725298636,0.49360528,4.223469504,3
4.66192E+18,76.52970156,-66.6303473,CEP,0.578984336,16.63245544,0.64272411,0.469463304,4.131966453,5
4.66193E+18,76.09662016,-66.52526814,CEP,0.223045108,15.54654474,0.378575099,0.355442984,4.523731781,3
4.66193E+18,78.17261999,-66.98876406,CEP,0.243167991,15.63058462,0.752325288,0.521689888,4.500310087,3
4.66195E+18,77.70696768,-66.85425412,CEP,0.537559187,15.74382147,0.347354952,0.165625348,4.64282719,2
4.66195E+18,77.3762978,-66.73740953,CEP,0.524336783,15.74343852,0.35464313,0.202723358,4.472717269,2
4.66196E+18,77.8911685,-66.65838578,CEP,1.169582466,16.98169754,0.272677531,0.166791523,3.511499686,3
4.66196E+18,77.72251804,-66.57583956,CEP,0.249247442,15.37778532,0.734663567,0.378478175,4.227247127,5
4.66196E+18,77.44963892,-66.5961128,CEP,0.323697479,14.99557666,0.241262403,0.023416221,3.941553438,2
4.66196E+18,77.47716754,-66.54206481,CEP,0.355890946,15.99663955,0.62794901,0.452093819,4.317765059,4
4.66196E+18,77.46571423,-66.53871597,CEP,0.527856642,15.73784965,0.334550376,0.183270553,4.666792786,2
4.66197E+18,78.4978249,-66.61309233,CEP,0.273307708,14.89904669,0.29315706,0.124029794,3.349167814,3
4.66197E+18,78.51717359,-66.60401092,CEP,0.872307401,16.53699708,0.406419526,0.229420321,4.180824113,3
4.66197E+18,78.0404824,-66.53686231,CEP,0.433537287,15.49292582,0.404272098,0.124192583,4.441541378,2
4.66197E+18,78.11043001,-66.48956877,CEP,0.622771148,18.84541556,0.300738914,0.156553933,3.458316937,2
4.66197E+18,78.59645439,-66.60060448,CEP,1.026005877,16.76253902,0.374765871,0.245795049,4.080655451,2
4.66198E+18,78.38768819,-66.46702798,CEP,0.453739093,15.62389271,0.264602841,0.076522532,4.329606187,2
4.66198E+18,78.38634114,-66.45205092,CEP,0.332349009,15.63992262,0.874869723,0.503388093,4.194324664,5
4.66198E+18,78.28337813,-66.46045982,CEP,0.492297505,15.82188668,0.30593913,0.116533819,5.010352081,2
4.66198E+18,77.8584161,-66.50214328,CEP,0.13567459,14.77339661,0.638307301,0.352262592,5.157237857,4
4.66198E+18,77.76594937,-66.49438717,CEP,0.394192384,15.39236781,0.319499449,0.048449617,4.382743724,3
4.66198E+18,78.01868688,-66.46295325,CEP,0.424584577,15.4734371,0.238730305,0.064195903,4.350419929,2
4.66199E+18,77.89668289,-66.43739141,CEP,0.272934706,15.648627,0.370310827,0.353545392,4.250699142,3
4.66199E+18,77.56487248,-66.42433476,CEP,0.11967708,14.51462016,0.537442095,0.249847682,5.168576476,5
4.66199E+18,77.45570107,-66.37035072,CEP,0.365425883,16.04656723,0.661754758,0.469496434,4.268178308,4
4.66199E+18,77.59908021,-66.40987763,CEP,0.533981978,15.70903371,0.244800245,0.119667552,4.315826511,2
4.66199E+18,77.57707941,-66.37970058,CEP,0.227756712,15.46067018,0.477239345,0.387163591,4.453056796,3
4.66199E+18,77.97280233,-66.38744029,CEP,0.302504172,15.8066001,0.550733049,0.434632351,4.367546663,4
4.66199E+18,77.9948911,-66.35686393,CEP,0.26192415,14.8596549,0.273154661,0.145116916,3.409851654,3
4.66199E+18,77.83908963,-66.34813674,CEP,0.490463439,15.93155108,0.229540629,0.134963472,5.03440234,2
4.66199E+18,77.75344994,-66.33514437,CEP,0.343841791,15.86242655,0.321401788,0.325835483,4.21107562,3
4.66199E+18,77.98462491,-66.28032409,CEP,0.507283898,15.5576577,0.372877571,0.157733896,4.302718441,3
4.66199E+18,77.97450374,-66.21899032,CEP,0.262136563,15.64768735,0.679585218,0.470096097,4.340102927,4
4.662E+18,77.83651675,-66.21567639,CEP,0.054327418,16.96140577,0.147198375,0.098961958,3.803629097,2
4.662E+18,77.55937813,-66.27777306,CEP,0.921059501,16.63468722,0.330016635,0.213100569,4.080083688,3
4.662E+18,77.68728656,-66.20207327,CEP,0.251793567,15.59368604,0.634729672,0.446823415,4.3017086,5
4.662E+18,76.79112081,-66.66879081,CEP,0.422285383,15.45311779,0.306816272,0.090108738,4.627251752,2
4.66201E+18,76.58157639,-66.59662801,CEP,0.320324438,15.86230849,0.637230516,0.46600193,4.264538457,4
4.66201E+18,76.86138593,-66.61622038,CEP,0.266167829,15.64185072,0.492372121,0.458408904,4.303017958,4
4.66201E+18,76.82751631,-66.58129319,CEP,0.221765256,15.43989719,0.675984327,0.508065271,4.666170527,4
4.66201E+18,76.80554482,-66.4981205,CEP,0.313832576,15.22903368,0.296719343,0.088312453,3.376827481,3
4.66201E+18,77.27984813,-66.47204322,CEP,0.300859012,15.71262438,0.62192461,0.458923498,4.325434881,4
4.66201E+18,76.95384156,-66.48689785,CEP,0.306374421,15.68881541,0.765007382,0.486404904,4.281093434,5
4.66202E+18,76.71715301,-66.35810226,CEP,0.300541973,15.89529889,0.506177395,0.395692286,4.372957676,4
4.66202E+18,76.85427523,-66.40000597,CEP,0.548989238,15.75539202,0.344275138,0.19913628,4.555048379,2
4.66202E+18,76.77244031,-66.32050445,CEP,0.645092054,15.88913235,0.430803766,0.208307265,4.30848036,4
4.66202E+18,76.20199102,-66.36092194,CEP,0.438505008,15.5996145,0.27193329,0.070886433,4.183594444,2
4.66202E+18,76.19001387,-66.33026107,CEP,0.514331637,15.64214562,0.176033303,0.090343299,4.024008773,2
4.66203E+18,76.48504255,-66.33330818,CEP,1.691640416,17.63159562,0.338113795,0.215844017,2.883626057,4
4.66203E+18,76.60782611,-66.3217955,CEP,0.372435075,15.57611684,0.390442644,0.273743636,3.616712017,3
4.66203E+18,76.47510867,-66.26227069,CEP,1.272838121,17.08123734,0.182751868,0.139654832,3.281619769,2
4.66203E+18,76.56913792,-66.22044762,CEP,0.214478297,15.30859525,0.686589314,0.424637134,4.533717997,5
4.66204E+18,76.83213694,-66.27658214,CEP,0.293059609,15.70211776,0.735031072,0.462821716,4.333814905,6
4.66204E+18,76.83002064,-66.22075134,CEP,0.205268999,15.35865452,0.653895275,0.447343887,4.61373456,4
4.66204E+18,77.08309196,-66.21597018,CEP,3.118671899,18.19478053,0.268712835,0.133025764,4.144693158,2
4.66204E+18,77.3035309,-66.16940492,CEP,0.491419362,15.83534018,0.257675181,0.12297704,4.562257099,2
4.66205E+18,77.2093365,-66.16585417,CEP,0.252200843,15.58666857,0.446541752,0.393504867,4.271818241,4
4.66205E+18,76.91194429,-66.02038969,CEP,0.300513116,15.85227692,0.489055665,0.387610194,4.348138331,4
4.66205E+18,76.61177503,-66.21127467,CEP,0.231182092,15.52424815,0.35432498,0.330274469,4.374808801,4
4.66206E+18,76.18401151,-66.03053656,CEP,0.210434663,15.33508297,0.253905248,0.221176037,4.360747651,3
4.66206E+18,76.23079805,-66.00341951,CEP,0.255314838,15.57166298,0.593302048,0.455547157,4.348596212,3
4.66206E+18,76.48083966,-65.96600409,CEP,0.243703891,15.06977714,0.447857319,0.250360271,4.482924998,5
4.66206E+18,76.65638584,-65.98582357,CEP,0.807418116,16.46162078,0.18451022,0.162566899,3.897745573,2
4.66207E+18,76.44916306,-65.72782408,CEP,0.311797256,15.72260478,0.735700828,0.492071267,4.320158584,6
4.66208E+18,75.63161446,-66.8052002,CEP,0.507850232,15.56322235,0.31292923,0.147889151,4.53213425,2
4.66209E+18,74.83098785,-66.8930815,CEP,0.526779726,15.82184346,0.330053174,0.103790196,4.84086323,2
4.66209E+18,74.43016206,-66.80210375,CEP,0.561552244,16.69525173,0.473070936,0.393975349,4.075884402,4
4.6621E+18,74.35933064,-66.7236051,CEP,0.25542166,15.38204777,0.6004005,0.429758597,4.391021883,4
4.6621E+18,74.64977638,-66.69826257,CEP,0.564230058,15.80110154,0.364783131,0.1811614,4.283198871,2
4.66211E+18,75.65483681,-66.74978799,CEP,0.260892887,15.4401103,0.786074932,0.416862736,4.32458182,4
4.66211E+18,75.7643201,-66.72761064,CEP,0.261287288,15.46190276,0.843505502,0.510896399,4.299756008,4
4.66212E+18,75.66065789,-66.4665249,CEP,0.313559094,15.8888131,0.322877426,0.287809288,4.018674944,3
4.66212E+18,75.7172298,-66.40724785,CEP,0.654177551,16.01734838,0.334860879,0.145089137,4.280354686,2
4.66212E+18,75.59126911,-66.34341642,CEP,0.217133773,15.41645588,0.550376292,0.394624466,4.526175986,4
4.66212E+18,75.36192436,-66.27618347,CEP,0.767152852,16.22210767,0.374981498,0.197739518,4.130993259,3
4.66213E+18,75.0788084,-66.42302842,CEP,0.319767736,15.77232906,0.628917119,0.446731474,4.393344811,4
4.66213E+18,74.80428341,-66.37845133,CEP,0.574779389,16.00451038,0.325494676,0.188453363,4.563777074,2
4.66213E+18,74.83479582,-66.32032011,CEP,0.327964757,15.7929527,0.766001739,0.524580968,4.280709261,3
4.66213E+18,74.84322435,-66.31999506,CEP,0.395138622,15.58263961,0.162173583,0.117970884,4.533394318,2
4.66213E+18,74.73541509,-66.36416112,CEP,0.397142358,15.98037177,0.64803901,0.448936258,4.218060111,5
4.66213E+18,75.27222023,-66.33397714,CEP,0.518491578,15.87156381,0.234323716,0.088878693,4.426303874,2
4.66213E+18,75.26041363,-66.2594063,CEP,0.469084261,15.76241486,0.228565882,0.084201742,5.098264811,2
4.66214E+18,74.86413294,-66.21580718,CEP,0.332459054,15.87452477,0.542924796,0.415481564,4.279851782,4
4.66214E+18,74.99339552,-66.21129912,CEP,0.333276893,15.77662874,0.665086603,0.451814372,4.290803897,5
4.66214E+18,74.09710731,-66.68369673,CEP,0.416347789,15.41675784,0.343358325,0.109785364,4.736529364,2
4.66215E+18,73.99539598,-66.62217732,CEP,0.562736823,16.47615823,0.425982681,0.399880433,3.984962398,3
4.66215E+18,74.25004982,-66.45973084,CEP,0.205891254,15.37457531,0.668654903,0.456028449,4.551877728,4
4.66215E+18,74.12990117,-66.49982386,CEP,0.192181721,15.18970216,0.729379365,0.459336111,4.638992769,4
4.66216E+18,73.61582907,-66.40919787,CEP,0.182375227,15.01108475,0.739886787,0.44296813,4.465989212,5
4.66217E+18,73.27408901,-66.31812893,CEP,0.323608212,15.86098086,0.81627367,0.41783325,4.327843795,4
4.66217E+18,73.87613467,-66.32307726,CEP,0.119886721,14.66065656,0.517064966,0.299299721,5.357237204,5
4.66217E+18,73.43193356,-66.1455743,CEP,0.24191503,15.68625982,0.322584347,0.336279573,4.475796008,3
4.66219E+18,74.5704966,-66.14841284,CEP,0.2010837,15.23142062,0.339858256,0.31906983,4.522050364,3
4.66219E+18,74.27469256,-66.1108745,CEP,0.296521139,15.69357424,0.797910666,0.462430586,4.283364705,5
4.66219E+18,74.13777783,-66.00403733,CEP,1.654847616,17.49479226,0.277399678,0.244458489,3.285644387,3
4.66219E+18,73.85257901,-66.20025328,CEP,0.717601236,16.28884797,0.281942091,0.185285314,4.210175694,2
4.66219E+18,73.70836084,-66.12682073,CEP,0.273954536,14.94995162,0.546694936,0.451546511,4.161782847,5
4.66221E+18,75.64849746,-66.35088478,CEP,0.269784897,15.66630911,0.404747285,0.343913173,4.318568644,3
4.66221E+18,75.73369423,-66.33642166,CEP,0.317535744,15.85526071,0.334435268,0.325614772,4.118355936,3
4.66221E+18,76.02177714,-66.29695388,CEP,0.296059248,15.80450008,0.43595368,0.390488717,4.377620074,3
4.66221E+18,76.01815579,-66.27980757,CEP,0.323095451,15.81371471,0.582806463,0.458794641,4.309508609,4
4.66221E+18,75.78366885,-66.23097644,CEP,0.04168241,13.12102732,1.000496765,0.375706805,4.800254343,4
4.66222E+18,75.42747797,-66.24829589,CEP,0.28747622,15.73231415,0.464746215,0.40557377,4.332242065,4
4.66222E+18,75.68205066,-66.19583485,CEP,0.315691384,15.65048734,0.797265806,0.471991498,4.24657631,6
4.66222E+18,75.46314448,-66.13162317,CEP,0.360919237,15.99911047,0.513861723,0.382745156,4.226044908,5
4.66222E+18,76.07145488,-66.20889305,CEP,0.318477049,15.84959938,0.406058817,0.348847727,4.416471643,3
4.66222E+18,76.11172483,-66.12874791,CEP,0.333410876,15.88191283,0.361673659,0.29773024,4.258186526,3
4.66222E+18,75.99926588,-66.10712909,CEP,0.344903578,15.85905965,0.620245431,0.43142978,4.342504368,4
4.66222E+18,75.8995053,-66.07554476,CEP,0.178336633,15.04345154,0.563610269,0.389596917,4.624981648,4
4.66223E+18,75.43125858,-66.10630169,CEP,0.267785225,15.48063817,0.82051569,0.414106542,4.215506718,3
4.66223E+18,75.1898096,-65.98420676,CEP,0.32948684,17.32109125,0.481733202,0.123833051,1.208758135,2
4.66225E+18,75.06345389,-65.72741748,CEP,0.284982815,15.62148059,0.815626774,0.513561211,4.333416453,5
4.66225E+18,75.90100852,-65.92887392,CEP,0.611149388,16.12534129,0.292907066,0.197721374,4.094900565,2
4.66225E+18,75.93842963,-65.82300458,CEP,0.273983776,15.67352837,0.848925665,0.500797043,4.291402537,4
4.66226E+18,76.03261426,-65.78952034,CEP,0.207507547,15.35724399,0.381552749,0.328659684,4.528925862,3
4.66226E+18,75.93305182,-65.75268963,CEP,0.382362578,15.96545185,0.633385823,0.471649643,4.247549242,5
4.6625E+18,72.39165923,-66.97584275,CEP,0.129886213,14.92765104,0.254607265,0.188411959,5.470665375,2
4.6625E+18,72.44440665,-66.92842045,CEP,0.722551263,16.2905117,0.447959595,0.198228775,4.132703657,3
4.6625E+18,72.77189682,-66.84951905,CEP,0.956230777,17.02226009,0.28773132,0.170008941,3.905184934,2
4.66251E+18,72.50211295,-66.73169434,CEP,0.216509096,14.3188264,0.119430314,0.148122795,3.646526935,3
4.66254E+18,72.9008533,-66.53999175,CEP,0.360815824,15.7708985,0.936848441,0.504207849,4.222219178,7
4.66254E+18,72.99324668,-66.4471791,CEP,0.307227499,15.74302477,0.794927166,0.484621159,4.249799088,5
4.66255E+18,72.36938821,-66.40686504,CEP,0.986284439,16.71378844,0.388533598,0.284438294,4.188126241,2
4.66256E+18,72.09470648,-66.32248991,CEP,0.292007077,15.6463324,0.884000991,0.516780215,4.274447076,3
4.66259E+18,70.85043947,-66.24048502,CEP,1.137995845,17.06795277,0.281425958,0.221778683,3.558712805,3
4.6626E+18,70.73830672,-66.17032977,CEP,0.757057546,16.45282759,0.322369686,0.173114305,4.316295853,2
4.66262E+18,70.92784022,-65.96194244,CEP,2.313003023,18.00779366,0.450419791,0.23766409,3.778219271,2
4.66271E+18,68.33650818,-66.66618568,CEP,2.048478067,18.22268524,0.849371584,0.330798498,3.839682102,3
4.66279E+18,69.77477275,-66.08775816,CEP,0.680629168,17.21553673,1.190486803,0.498205775,4.394126082,4
4.66286E+18,69.45491338,-65.75824437,CEP,0.604656581,16.29266909,0.30366939,0.144380174,4.512646445,2
4.66291E+18,73.12155616,-66.40360183,CEP,0.296169325,15.70254701,0.620135379,0.453574357,4.183542902,4
4.66292E+18,73.05579485,-66.35845619,CEP,0.482538166,15.52074016,0.358205107,0.139554338,4.332658317,2
4.66292E+18,72.93497888,-66.35748142,CEP,0.922713679,17.6841777,1.199123099,0.44561896,4.115339982,8
4.66292E+18,73.20519012,-66.30776609,CEP,0.280510308,15.76767267,0.547036192,0.446015378,4.360467971,3
4.66292E+18,73.27196428,-66.22657525,CEP,0.252134683,15.50973714,0.788050499,0.472553504,4.360642966,5
4.66293E+18,72.97759856,-66.07365175,CEP,0.157335461,14.97650205,0.455140298,0.369291461,4.724860412,3
4.66294E+18,72.62384899,-65.86654201,CEP,0.283125715,15.41058867,0.918073228,0.447420556,4.185399782,6
4.66296E+18,73.10698866,-65.80576995,CEP,0.235682776,15.51426791,0.540398047,0.417882226,4.386103032,4
4.66296E+18,72.97540257,-65.75744995,CEP,0.53149684,16.50730834,0.431727628,0.363259409,4.060330057,4
4.66296E+18,73.39716702,-65.83060223,CEP,0.420666079,15.47657776,0.374337371,0.098394325,4.374389469,2
4.66301E+18,71.12896209,-65.59300551,CEP,0.439100323,16.23322858,0.696013641,0.5113758,4.125756606,3
4.66306E+18,73.28557278,-65.49442157,CEP,0.32016213,15.82245637,0.730614599,0.490093975,4.354092275,5
4.66307E+18,73.79519297,-65.4009028,CEP,0.190842069,14.96320786,0.856713866,0.476217548,4.518823956,4
4.66309E+18,73.80650451,-65.27726404,CEP,0.334953078,15.74703308,0.670995181,0.472707885,4.221161672,5
4.66314E+18,72.48317633,-64.88574357,CEP,1.037892405,16.80465383,0.252995725,0.045767341,3.901554278,2
4.66316E+18,72.63482343,-64.73566529,CEP,0.435778892,15.79444519,0.328678793,0.078459433,4.058873912,2
4.66319E+18,72.16345914,-64.39501782,CEP,0.322708179,16.00435479,0.181243006,0.302039579,2.662969675,2
4.6633E+18,70.14002325,-64.77266576,CEP,0.556322166,17.2014258,0.510419994,0.405803184,4.438037161,3
4.66348E+18,78.71175589,-66.34663216,CEP,0.222127977,15.35197938,0.685163728,0.461552479,4.511036631,4
4.66348E+18,78.68176662,-66.25938412,CEP,0.27794469,15.51081904,0.811045252,0.440136997,4.203176248,5
4.66349E+18,78.30713838,-66.17119166,CEP,0.405941057,16.09884995,0.772710278,0.479569894,4.296945321,5
4.66349E+18,78.80691816,-66.22824017,CEP,0.216214583,15.08008193,0.890247045,0.478648197,4.362163831,6
4.66349E+18,78.83624361,-66.21248816,CEP,0.231792122,14.98491339,0.462125661,0.260222241,4.47875715,4
4.66349E+18,78.88130006,-66.12774496,CEP,0.468681752,15.40477871,0.24026827,0.078618566,4.587103198,2
4.66349E+18,78.77498554,-66.07478606,CEP,0.484937814,15.47666542,0.243163528,0.112065162,4.635032237,2
4.66349E+18,78.59913182,-66.07275317,CEP,0.472423755,15.51613524,0.360981394,0.15443714,4.417713547,2
4.66349E+18,78.58713348,-66.06103138,CEP,0.357226198,15.95375931,0.580356029,0.441051423,4.32101045,3
4.66349E+18,78.40542724,-65.94947207,CEP,0.588527476,15.82671781,0.403036011,0.198764827,4.27245265,2
4.66349E+18,78.35705448,-65.91063472,CEP,0.265055111,15.59523648,0.621972618,0.463082898,4.34853205,4
4.6635E+18,78.12900918,-66.20063019,CEP,0.203458055,15.34463197,0.605606549,0.440313063,4.621627861,4
4.6635E+18,77.98825378,-66.19411869,CEP,0.273946812,15.4367945,0.807022236,0.453733585,4.275248062,4
4.6635E+18,77.96162788,-66.17057695,CEP,0.528582619,15.65790639,0.402499995,0.208905046,4.379697981,2
4.6635E+18,78.19373685,-66.11307192,CEP,0.464561368,15.44977735,0.367535469,0.161025648,4.494622157,2
4.6635E+18,78.19751241,-66.07905081,CEP,0.410128568,15.34894442,0.227642995,0.03127129,4.925935934,2
4.6635E+18,78.09426505,-66.04812874,CEP,0.219027113,15.15238565,0.91239053,0.478647115,4.424436269,4
4.6635E+18,77.68779303,-66.05289065,CEP,1.015160974,16.8371946,0.267135214,0.193542314,3.692051551,3
4.6635E+18,77.72257508,-66.00996407,CEP,0.508431433,15.80907403,0.230137369,0.075982886,4.363166178,2
4.66351E+18,77.89356021,-65.79059327,CEP,0.497879595,15.79997588,0.258574104,0.121316543,4.716642671,2
4.66352E+18,78.866983,-65.93380653,CEP,0.400240206,15.31565096,0.255094174,0.052838319,4.522321636,2
4.66352E+18,78.99398304,-65.89936684,CEP,0.326544718,15.05810264,0.273599527,0.046983915,4.00761182,3
4.66352E+18,78.56842946,-65.88743146,CEP,1.044718682,16.88029955,0.246626263,0.20718483,3.67026851,3
4.66352E+18,78.80831543,-65.8188682,CEP,0.057119019,14.02991524,0.708511508,0.185085091,4.996588858,2
4.66352E+18,79.02313679,-65.69956076,CEP,0.326006174,15.86318479,0.426812677,0.354642903,4.321037785,4
4.66353E+18,78.59270466,-65.68204843,CEP,0.366199137,15.89285655,0.662173672,0.415192862,4.283875995,4
4.66353E+18,78.1958304,-65.75598578,CEP,0.469707833,15.69449329,0.211780431,0.089246534,4.577672215,2
4.66354E+18,78.06069984,-65.67156505,CEP,0.336116935,15.89601498,0.378319722,0.297857207,4.276303475,3
4.66354E+18,77.82313862,-65.53127914,CEP,0.261428488,15.63790779,0.428297103,0.408792539,4.375273327,3
4.66354E+18,78.14290321,-65.59591368,CEP,0.288568474,15.72625932,0.526563702,0.4244225,4.292741409,4
4.66354E+18,78.17798751,-65.58349753,CEP,0.264916105,17.71546994,0.157353917,0.07914626,2.190021283,2
4.66354E+18,78.14938438,-65.52741066,CEP,0.312208882,15.73504485,0.583714522,0.445886574,4.391020186,4
4.66354E+18,78.45543187,-65.56436086,CEP,0.290427999,15.56677969,0.742495439,0.475908862,4.252346822,3
4.66354E+18,78.41684321,-65.51472861,CEP,0.490107247,15.49901552,0.22578611,0.115581912,4.539395627,2
4.66354E+18,78.34228432,-65.50347266,CEP,0.318102316,15.85732919,0.447149841,0.372399493,4.339302841,4
4.66354E+18,77.96870643,-65.55278711,CEP,2.877026156,18.07356334,0.325372907,0.112593164,2.867736237,2
4.66355E+18,78.07849992,-65.38713547,CEP,0.430909675,15.45140029,0.398151669,0.109116686,4.507166761,2
4.66355E+18,77.52506988,-65.92443556,CEP,0.256828222,15.63056872,0.30104736,0.319162955,4.193173853,3
4.66355E+18,77.23792338,-65.89663755,CEP,0.305746298,15.67034542,0.782075985,0.483474289,4.278301131,5
4.66356E+18,77.2654826,-65.77817903,CEP,0.275454856,15.79274541,0.287554521,0.300657847,4.335357851,3
4.66356E+18,77.62763806,-65.84829663,CEP,0.55496175,15.90000024,0.293543189,0.146548,4.179932608,2
4.66356E+18,77.5604906,-65.79183526,CEP,0.304282708,15.74563127,0.650569576,0.454636217,4.348395411,5
4.66356E+18,77.67420311,-65.76093978,CEP,0.340919144,15.87135186,0.485032813,0.37703509,4.339345001,4
