source_id,ra,dec,classification,phot_variable_fundam_freq1,mean,peak_to_peak_g,r21_g,phi21_g,num_harmonics_for_p1
4.6604E+18,80.64557941,-66.8706014,RRLYR,1.294388046,19.1874283,0.264950752,0.329841485,4.86342039,2
4.6604E+18,80.65615123,-66.82196224,RRLYR,2.822109056,19.33765194,0.402551437,0.090735719,4.679918541,2
4.6604E+18,80.26843765,-66.87062826,RRLYR,2.833458927,19.43753642,0.389258449,0.141775292,4.589692129,2
4.6604E+18,80.19517069,-66.80690186,RRLYR,2.855691582,19.2764482,0.464925931,0.197124504,4.405096297,3
4.6604E+18,80.17301385,-66.80479477,RRLYR,2.963270923,19.22173908,0.406486285,0.153110823,4.989451647,2
4.66041E+18,80.34030901,-66.71320249,RRLYR,1.710542722,19.57737302,0.868095885,0.564269698,4.06131022,3
4.66041E+18,80.50774356,-66.72071167,RRLYR,1.706589086,19.11863401,0.553017691,0.437482927,3.855196445,4
4.66041E+18,80.50544274,-66.66568616,RRLYR,2.952978364,19.39107946,0.442398002,0.157938851,4.59891978,2
4.66041E+18,80.53656007,-66.61133359,RRLYR,2.949974589,19.22548693,0.507769358,0.183436134,4.781470776,2
4.66041E+18,80.37090028,-66.69677318,RRLYR,1.545177411,19.5170427,0.45885718,0.416770157,4.051244991,3
4.66041E+18,80.28082914,-66.68539761,RRLYR,1.499034207,19.1588506,0.618995223,0.477667673,4.257487082,5
4.66041E+18,80.28511935,-66.6621558,RRLYR,1.856068619,19.24030767,1.126157019,0.423139815,3.998622816,6
4.66041E+18,80.27305575,-66.64118642,RRLYR,1.520527546,19.50763041,0.263543823,0.231556339,4.16890318,2
4.66041E+18,80.272694,-66.59748058,RRLYR,1.616729253,19.22903655,0.562837793,0.426554804,4.192382092,4
4.66041E+18,80.20756029,-66.6274188,RRLYR,1.62281787,19.31086822,0.610824378,0.505037469,4.196035394,4
4.66041E+18,80.18211658,-66.60257988,RRLYR,1.843630061,19.64428317,1.205750293,0.417580841,3.862935832,6
4.66042E+18,80.31051942,-66.50562863,RRLYR,2.550668543,19.67849996,0.925287785,0.502314732,3.815639895,4
4.66042E+18,80.29176188,-66.52856302,RRLYR,1.972715981,19.4188885,0.878880867,0.352425518,4.061139395,3
4.66042E+18,80.24676173,-66.48216573,RRLYR,2.858275381,19.29755797,0.382246031,0.146849107,5.045583667,2
4.66042E+18,80.21941093,-66.49133156,RRLYR,1.60727419,19.22927494,0.588908948,0.491396427,4.316761174,3
4.66042E+18,81.32000664,-66.7834595,RRLYR,2.902734986,19.23751999,0.373001565,0.119638931,5.361324375,3
4.66042E+18,81.31370947,-66.63830041,RRLYR,1.583382802,19.67311169,0.40735365,0.382891005,4.206312384,3
4.66042E+18,81.10989903,-66.66499081,RRLYR,2.875096928,19.5308904,0.378598728,0.136011375,4.815419371,2
4.66042E+18,81.07522815,-66.62913791,RRLYR,1.653614908,19.26771206,0.571739438,0.440528126,4.150350066,4
4.66042E+18,80.94557963,-66.66469424,RRLYR,1.652016726,19.40618974,0.412416786,0.344874348,4.161702187,3
4.66042E+18,80.84397081,-66.596917,RRLYR,1.625846204,19.37962863,0.782118001,0.485718818,4.215710849,5
4.66042E+18,80.9742579,-66.59156456,RRLYR,1.557246275,19.26303042,0.34615479,0.351750828,4.068589981,3
4.66042E+18,81.07069045,-66.59011077,RRLYR,2.146849435,19.13060255,1.172309796,0.431244611,3.86123095,7
4.66042E+18,81.02932712,-66.57755946,RRLYR,1.59104735,19.38874828,0.905857818,0.447093279,3.965847079,6
4.66042E+18,80.955065,-66.52867173,RRLYR,1.565951166,19.5267201,0.401801304,0.36815228,4.368746179,3
4.66043E+18,80.91598856,-66.46821268,RRLYR,2.832889852,19.65459746,0.425748212,0.115981321,5.05837331,2
4.66043E+18,81.3995693,-66.5820992,RRLYR,1.949984122,19.4480179,1.235755538,0.453944046,3.999733941,7
4.66043E+18,81.09126231,-66.50628733,RRLYR,2.972741962,19.2564737,0.384314192,0.091244332,5.002758018,2
4.66043E+18,81.03997273,-66.47461702,RRLYR,3.368760142,19.48537835,0.531066585,0.257313082,4.539228371,3
4.66043E+18,81.01074771,-66.46968928,RRLYR,2.884310898,19.52285647,0.396667279,0.11862506,4.274993594,2
4.66043E+18,80.97745014,-66.4635006,RRLYR,1.594317327,19.6676032,0.577978943,0.498444937,4.452935367,3
4.66043E+18,81.13400867,-66.40548862,RRLYR,2.64277477,19.43514982,0.380904825,0.138687731,4.991288485,2
4.66043E+18,81.03398551,-66.28858299,RRLYR,1.433011264,19.15796682,0.695245582,0.487542571,4.399888608,4
4.66043E+18,80.953711,-66.30184858,RRLYR,1.477898831,19.11159322,0.634439348,0.470945945,4.283955731,4
4.66043E+18,80.6637976,-66.53511624,RRLYR,1.863876568,19.64427369,1.017947616,0.382200533,3.790824807,7
4.66044E+18,80.53555522,-66.41637314,RRLYR,1.700202316,19.16999016,0.691283341,0.45805881,4.196787535,4
4.66044E+18,80.47071866,-66.4783019,RRLYR,1.579534142,19.43852496,0.459926229,0.379566961,4.246735366,3
4.66044E+18,80.45162847,-66.44117962,RRLYR,1.657570476,19.11642975,0.861375656,0.401880977,4.058857867,6
4.66044E+18,80.17610418,-66.44235324,RRLYR,1.865698611,19.50283344,1.002400091,0.494201592,4.01935196,5
4.66044E+18,80.48397482,-66.43403659,RRLYR,1.640374653,19.32559332,0.65566008,0.513529497,4.249522818,4
4.66044E+18,80.47081809,-66.41800967,RRLYR,1.843548326,19.20635851,0.921296592,0.431620148,3.793752843,6
4.66044E+18,80.49397653,-66.40681795,RRLYR,3.153130453,19.34478883,0.556534975,0.276670128,4.758453324,2
4.66044E+18,80.5154499,-66.35448041,RRLYR,1.582926169,19.08698183,0.904229409,0.430052496,4.069197386,4
4.66044E+18,80.34314509,-66.37206485,RRLYR,3.621236943,19.17957901,0.351368945,0.213469638,4.229253761,2
4.66044E+18,80.28731803,-66.30956265,RRLYR,1.667075073,19.23738674,0.758041052,0.495012807,4.111780149,5
4.66044E+18,80.80842186,-66.35514817,RRLYR,1.916625434,19.54308395,0.629913201,0.473462906,4.44465559,3
4.66044E+18,80.86154326,-66.34233999,RRLYR,1.742699409,19.27429402,1.059980734,0.564374109,4.045556605,6
4.66044E+18,80.61268255,-66.3440323,RRLYR,1.758812627,19.20810183,0.684534236,0.466167386,3.978283085,5
4.66044E+18,80.72275067,-66.30495332,RRLYR,1.824200838,19.24438861,0.620831299,0.456868537,4.002542108,3
4.66045E+18,80.78899284,-66.29309131,RRLYR,2.026012931,19.50906674,0.777449375,0.377900729,3.91613543,4
4.66045E+18,80.79224939,-66.26862809,RRLYR,1.783283929,19.31573159,1.044818401,0.48399287,3.956202128,5
4.66045E+18,80.8088871,-66.23444149,RRLYR,2.710355429,19.33980766,0.420554786,0.155369881,4.828647126,2
4.66045E+18,80.66557714,-66.27897151,RRLYR,1.702290334,19.20488168,0.72292851,0.497985963,4.120225134,5
4.66045E+18,80.67436316,-66.26529863,RRLYR,2.744761203,19.07250256,0.400280833,0.129372271,4.846155122,3
4.66045E+18,80.40832036,-66.2890769,RRLYR,1.777642035,19.35703027,0.765902889,0.483159677,4.053315657,4
4.66045E+18,80.29796343,-66.24693375,RRLYR,1.569881806,19.2568211,0.738806074,0.511765031,3.971027963,4
4.66045E+18,80.0195183,-66.72032383,RRLYR,1.666129773,19.19885457,0.650427608,0.469606183,4.131179884,4
4.66045E+18,79.94320152,-66.69648325,RRLYR,1.66717753,19.4025922,0.594824057,0.388426285,4.17064977,4
4.66045E+18,79.95082265,-66.69455325,RRLYR,1.714574538,19.49196071,0.945103744,0.53225139,4.05342926,4
4.66046E+18,79.88186755,-66.5818245,RRLYR,1.609095131,19.06160662,0.671653598,0.512288678,4.17592139,5
4.66046E+18,79.73043508,-66.58280486,RRLYR,2.757918323,19.183938,0.507193478,0.238798923,4.644384193,4
4.66046E+18,79.59599222,-66.56966168,RRLYR,1.132252918,19.10568635,0.421086579,0.383754312,4.52772225,3
4.66046E+18,79.65810271,-66.57566379,RRLYR,1.926727016,19.72363075,0.634248021,0.494360171,4.244517171,4
4.66046E+18,79.59152803,-66.50137291,RRLYR,1.594070563,19.39806929,0.407003046,0.332409186,4.21599332,3
4.66046E+18,79.54064364,-66.49443423,RRLYR,3.341988239,19.278486,0.481378739,0.231956227,4.498149368,4
4.66046E+18,79.8484989,-66.49687076,RRLYR,2.781926308,19.34546417,0.394969722,0.112315794,4.350805551,2
4.66046E+18,80.02130413,-66.48647969,RRLYR,1.697370201,19.6120606,0.65997744,0.518483507,4.264471815,4
4.66046E+18,80.13237471,-66.48414465,RRLYR,1.621709938,19.17727249,0.614140088,0.378742496,4.131156077,4
4.66046E+18,79.83065946,-66.38500891,RRLYR,3.608047286,19.48340854,0.34909162,0.170817703,4.298539393,2
4.66047E+18,79.7690189,-66.47471461,RRLYR,2.769138088,19.39145356,0.355145068,0.095337478,5.505041596,2
4.66047E+18,79.4846893,-66.39222491,RRLYR,3.076328359,19.04354662,0.447224042,0.209886174,4.992300514,2
4.66047E+18,79.69855529,-66.37396727,RRLYR,1.720994137,19.09130523,0.942926018,0.4959418,4.07611163,4
4.66047E+18,79.67881726,-66.32155189,RRLYR,1.77069001,19.03118066,0.75140797,0.439713609,3.835449515,4
4.66047E+18,79.29434315,-66.52270301,RRLYR,1.711998624,19.30063373,1.080846498,0.527217612,4.119255544,3
4.66047E+18,79.12880688,-66.47581429,RRLYR,3.113737752,19.17070154,0.570790926,0.271477146,4.528639081,3
4.66047E+18,79.34151366,-66.51311024,RRLYR,1.730933755,19.49000885,0.806955326,0.409700163,3.887210557,3
4.66047E+18,79.1609264,-66.45415235,RRLYR,1.791166425,19.24028197,0.88599208,0.477032839,4.027334497,4
4.66047E+18,79.26404087,-66.41052637,RRLYR,1.710724311,19.39115729,0.724073494,0.461910196,4.118682313,3
4.66048E+18,78.88977571,-66.41667052,RRLYR,1.518770116,19.10523418,0.747140001,0.586617325,3.782494069,4
4.66048E+18,78.81770304,-66.37757232,RRLYR,4.143167817,19.64655105,0.416226441,0.172717667,5.13678738,2
4.66048E+18,79.04186368,-66.37154394,RRLYR,1.920791465,19.05849424,0.642533196,0.333084071,4.431823526,3
4.66048E+18,78.9364966,-66.36900141,RRLYR,1.86858294,19.32834118,1.095386401,0.494032108,3.917947564,5
4.66048E+18,78.81410671,-66.34618234,RRLYR,2.816948774,19.1174279,0.559163483,0.221549034,4.627370512,3
4.66048E+18,79.4135436,-66.37985434,RRLYR,2.833510297,19.46447603,0.405960957,0.119471134,4.910071791,3
4.66048E+18,79.39565052,-66.34098552,RRLYR,1.400481292,18.98141954,0.828062723,0.531171584,4.239968802,5
4.66048E+18,79.31878543,-66.30900398,RRLYR,2.812864027,19.04225562,0.408589207,0.154476325,4.881852332,2
4.66048E+18,79.28438541,-66.30464429,RRLYR,2.068527104,19.54684113,0.90856585,0.44626503,4.043945877,3
4.66048E+18,79.47892158,-66.26857829,RRLYR,1.700836839,19.2303646,1.058455246,0.443301998,3.924905734,5
4.66048E+18,79.08111718,-66.26935515,RRLYR,2.078521692,19.78083652,1.116557252,0.418159744,3.727094487,3
4.66048E+18,79.02138154,-66.24975507,RRLYR,3.384289027,19.17325935,0.519828426,0.239493228,4.230409908,3
4.66048E+18,78.87893673,-66.26777451,RRLYR,1.671524334,19.17311378,0.918985062,0.535840054,4.005304848,4
4.66048E+18,79.03091139,-66.20995176,RRLYR,2.79302475,18.94529005,0.330441192,0.159349055,4.814193954,2
4.66048E+18,79.16893369,-66.2450759,RRLYR,2.882651224,19.30835605,0.402386325,0.136675764,4.754131226,2
4.66049E+18,79.07891631,-66.12761271,RRLYR,1.570077368,18.95975955,1.055104713,0.553401319,4.099346135,5
4.66049E+18,79.99677696,-66.3239531,RRLYR,1.726891082,19.23403475,0.795428406,0.490028012,4.077870323,5
4.66049E+18,80.09765111,-66.30156267,RRLYR,1.700381143,18.91470279,1.164053054,0.43543051,3.882589989,4
4.66049E+18,80.15710286,-66.2466153,RRLYR,1.723466562,19.22470592,0.776308562,0.483320181,4.125861575,5
4.66049E+18,80.04048385,-66.27278217,RRLYR,1.637176523,19.22818102,0.774146619,0.509356491,3.971427241,5
4.66049E+18,79.90788035,-66.20616147,RRLYR,3.287610547,19.87512567,0.485280322,0.175554827,4.468830315,2
4.66049E+18,79.60856751,-66.22926828,RRLYR,1.622240785,19.37302634,0.567110577,0.424673139,4.107407556,3
4.66049E+18,79.79721295,-66.12753586,RRLYR,1.489975793,19.02525046,0.534415154,0.445527333,4.284161943,5
4.6605E+18,79.6852837,-66.11661861,RRLYR,1.912007889,19.16136206,1.059128769,0.421942057,3.935239789,5
4.6605E+18,80.14355677,-66.12306867,RRLYR,1.614801,19.17968637,0.444567399,0.392304499,4.260926543,3
4.6605E+18,80.17677704,-66.0596981,RRLYR,1.71779834,19.1740681,0.763149373,0.53772415,4.103358824,5
4.6605E+18,80.05076324,-66.08579032,RRLYR,1.498004154,18.96307652,1.029208007,0.476470305,4.054931761,5
4.6605E+18,80.06828901,-66.06172828,RRLYR,3.056796174,19.28396598,0.486914983,0.215038223,5.015640245,2
4.6605E+18,79.82338184,-66.12469817,RRLYR,3.587601117,19.24014149,0.420725723,0.191245438,4.597772981,2
4.6605E+18,79.89849997,-66.07785977,RRLYR,1.852258555,19.35385058,1.147231846,0.459240275,3.994903215,6
4.6605E+18,79.85491245,-66.04844516,RRLYR,1.923396459,19.1415038,1.073113462,0.428653448,3.912364683,6
4.6605E+18,79.93425772,-66.00128179,RRLYR,1.596666853,19.07089544,0.389391959,0.457039354,4.089393591,3
4.6605E+18,79.88427647,-65.97523449,RRLYR,1.564737351,19.30515105,0.664939685,0.517051911,4.4745736,3
4.66051E+18,79.37880676,-66.11725608,RRLYR,3.229176139,19.32965481,0.569658689,0.297912808,4.464632161,3
4.66051E+18,79.41506637,-66.0317225,RRLYR,2.052233213,19.45795072,1.180289819,0.457596419,3.811858272,7
4.66051E+18,79.32121822,-66.02885036,RRLYR,1.792714582,19.40081859,0.967738662,0.438863587,4.035790101,5
4.66051E+18,78.98660416,-66.06961596,RRLYR,1.859268479,19.35985048,1.043169344,0.490186504,3.891523228,4
4.66051E+18,79.16468047,-65.93862957,RRLYR,1.591965801,19.04551994,1.113270019,0.560663991,4.055209817,5
4.66052E+18,79.60262194,-65.94883222,RRLYR,2.098438751,19.49987258,1.194827038,0.44868777,3.921748203,6
4.66052E+18,79.58229637,-65.93405913,RRLYR,1.59394619,19.21628826,0.4296047,0.38671268,4.33569113,3
4.66052E+18,79.40761852,-65.89464027,RRLYR,3.400144962,19.34774552,0.400521363,0.120233449,4.720059471,2
4.66052E+18,79.23683116,-65.88315971,RRLYR,2.054878864,19.13403771,1.170876318,0.543200239,3.963716196,3
4.66052E+18,79.05796587,-65.89400111,RRLYR,1.758011535,19.24451415,0.796065286,0.388941589,4.113290976,4
4.66052E+18,79.22153922,-65.83657298,RRLYR,3.085283118,19.1398427,0.52969425,0.215351607,4.632422135,4
4.66052E+18,79.2222274,-65.80810918,RRLYR,1.670440051,19.29069531,0.622337023,0.463525048,4.064891759,4
4.66052E+18,81.52868892,-66.38059402,RRLYR,1.960258054,19.7981642,0.762433293,0.348441821,3.883876311,4
4.66052E+18,81.58323998,-66.35850662,RRLYR,2.10904183,19.39450955,0.914344579,0.453687235,4.008388731,4
4.66052E+18,81.33243192,-66.35407876,RRLYR,2.004842328,19.72727481,1.094116782,0.408852379,3.588859201,4
4.66052E+18,81.28772038,-66.3467671,RRLYR,1.67224643,18.84263014,0.556068619,0.503812642,4.1031269,3
4.66052E+18,81.29660717,-66.28343637,RRLYR,1.814025447,20.00460757,0.85339461,0.559276744,4.343471498,2
4.66053E+18,81.18998215,-66.32282607,RRLYR,1.789657005,19.13459002,0.83857577,0.441161149,4.077084305,4
4.66053E+18,81.16796884,-66.24090039,RRLYR,3.382279615,19.81340836,0.571100301,0.241176366,4.598947959,2
4.66053E+18,80.99829715,-66.26161602,RRLYR,1.706057466,19.41026884,0.639771899,0.358483561,3.944964918,2
4.66053E+18,81.01224523,-66.19381881,RRLYR,1.860836167,19.51263607,1.011880897,0.43338673,3.870307254,5
4.66053E+18,81.58248014,-66.23547901,RRLYR,1.614834281,19.24381941,0.600696052,0.467502267,4.119421895,4
4.66053E+18,81.57880044,-66.16280109,RRLYR,1.841057575,19.09767509,1.095731058,0.473415761,3.942630372,6
4.66053E+18,81.32163935,-66.14897436,RRLYR,3.725666276,19.95345166,0.360887613,0.158188329,4.406748067,2
4.66054E+18,81.17881034,-66.05511196,RRLYR,1.793018998,19.58939865,0.6443414,0.434097417,3.783442671,3
4.66054E+18,81.32196502,-65.97142884,RRLYR,1.734579462,19.53202081,0.532515805,0.4511462,4.338815224,3
4.66054E+18,81.11090786,-65.90230755,RRLYR,1.988617103,19.14380646,0.641431878,0.350553763,4.059879791,4
4.66054E+18,80.81453827,-66.21326373,RRLYR,1.699193154,19.26950838,0.75963996,0.437561123,4.011749286,5
4.66054E+18,80.6937397,-66.07336079,RRLYR,1.976634206,19.32433519,1.095974198,0.436231208,3.918240565,6
4.66055E+18,80.43532176,-66.03395123,RRLYR,1.418292554,19.04361758,0.427548511,0.466779229,4.445404372,4
4.66055E+18,80.4342027,-65.97567599,RRLYR,1.513863859,19.16324125,0.494535968,0.448337111,4.279526256,4
4.66055E+18,80.45467552,-65.81092429,RRLYR,2.589204137,18.88732466,0.413223596,0.09018224,5.247627204,2
4.66056E+18,80.49722801,-65.79279439,RRLYR,1.467461829,19.0424983,0.906341998,0.537662193,4.147776094,5
4.66056E+18,81.653143,-65.99536562,RRLYR,2.018123494,19.16099065,1.544009102,0.620717137,4.31444007,4
4.66056E+18,81.65308068,-65.99667646,RRLYR,1.829245319,19.66990232,1.172491787,0.454314033,3.983594234,6
4.66056E+18,81.58648292,-65.94145849,RRLYR,2.873153881,19.85652822,0.404737554,0.182487622,5.112991452,3
4.66056E+18,81.75434939,-65.88330021,RRLYR,1.704697268,19.44592243,0.902732595,0.478984578,4.103311916,5
4.66056E+18,81.31886534,-65.85783921,RRLYR,1.58709793,19.14627118,0.546517,0.421644403,4.187993742,4
4.66056E+18,81.31865126,-65.84212004,RRLYR,3.013461692,19.34825405,0.364242541,0.119502606,4.204967076,4
4.66056E+18,81.30807141,-65.81309549,RRLYR,3.491961159,19.40573642,0.567274687,0.199533164,4.881015586,2
4.66057E+18,81.18185323,-65.7653339,RRLYR,1.523835137,19.12278175,1.267077978,0.604478328,4.149674587,4
4.66057E+18,81.75312683,-65.85021454,RRLYR,1.974928996,19.54569775,1.115110907,0.438959944,3.950604665,7
4.66057E+18,81.64431313,-65.75323542,RRLYR,1.368492271,18.89877687,0.51432345,0.43375487,4.239485603,4
4.66057E+18,81.58556084,-65.77466867,RRLYR,1.927842532,19.80724859,0.994078529,0.383787392,3.803663317,5
4.66057E+18,81.64988893,-65.69790327,RRLYR,1.742630361,19.40796922,0.548494773,0.437794425,3.739308835,4
4.66057E+18,81.4712652,-65.63887451,RRLYR,1.604370372,19.44688119,0.514422713,0.493782222,3.837141882,4
4.66058E+18,80.93802999,-65.83498591,RRLYR,1.737788908,19.17557694,1.053708898,0.484915854,3.91070223,6
4.66058E+18,81.06748999,-65.74431344,RRLYR,1.580570148,19.02976082,1.133619188,0.453519578,4.032608581,7
4.66058E+18,81.0141721,-65.70936963,RRLYR,3.1249373,18.80724374,0.409649168,0.187552582,4.756210329,2
4.66058E+18,80.82323673,-65.6300742,RRLYR,1.872511807,19.07724239,0.998206725,0.444478012,3.872256817,5
4.66058E+18,80.5019986,-65.60999625,RRLYR,1.674248367,19.4299698,0.600822771,0.453379792,4.138695045,3
4.66058E+18,80.57345819,-65.61259486,RRLYR,3.07221882,18.96558025,0.334744624,0.14861055,4.925507024,2
4.66058E+18,80.56588607,-65.61359614,RRLYR,2.156699897,19.25172157,0.826678429,0.448293449,4.138059353,3
4.66058E+18,81.07878783,-65.67201113,RRLYR,1.706094156,19.2223568,0.759439217,0.437762691,3.847228184,5
4.66058E+18,81.14017219,-65.60675993,RRLYR,1.8311089,19.37284035,0.954669951,0.486377291,3.917637481,5
4.66059E+18,80.89705515,-65.58789689,RRLYR,2.734774013,19.28552115,0.42835081,0.104367584,5.149444054,2
4.66059E+18,80.91064,-65.45123042,RRLYR,3.39119494,19.19312526,0.444431953,0.303500636,4.795256626,2
4.66059E+18,80.90966113,-65.45588144,RRLYR,1.925650043,19.66654956,1.11376105,0.52326491,3.751835543,4
4.66059E+18,80.76622089,-65.5194161,RRLYR,1.646087084,19.06573914,0.881230243,0.455340741,3.915457705,5
4.66059E+18,80.71578825,-65.50882416,RRLYR,2.106328873,19.46646841,1.20173001,0.470016656,3.817113699,6
4.66059E+18,80.65709061,-65.54045735,RRLYR,1.957296533,19.49335447,1.183678951,0.451346542,3.834518655,6
4.66059E+18,80.7845984,-65.46278404,RRLYR,1.77252227,19.1442223,0.865465125,0.50335018,3.884779933,5
4.66059E+18,80.22080168,-65.99450675,RRLYR,1.485969311,18.94247598,0.822727688,0.505866237,4.04417018,5
4.66059E+18,80.21595996,-65.99233235,RRLYR,2.736102365,19.07703288,0.391610629,0.117112186,4.765635806,2
4.6606E+18,80.09668616,-65.85588239,RRLYR,3.289631529,19.05079786,0.519319739,0.185553912,4.680113132,2
4.6606E+18,79.9842966,-65.94520919,RRLYR,1.72603803,19.23201301,0.879365782,0.406383645,3.921452304,6
4.6606E+18,79.99270178,-65.91623654,RRLYR,2.90499202,19.12582892,0.444312718,0.133585337,4.758649883,3
4.6606E+18,79.71588105,-65.8637222,RRLYR,1.731971569,19.14890081,0.78191355,0.466387282,4.063624164,5
4.6606E+18,79.8618645,-65.83954364,RRLYR,1.5779016,19.05222859,0.441660975,0.466284346,4.256564911,4
4.6606E+18,79.94488404,-65.77635147,RRLYR,1.607086852,19.3891997,0.471139201,0.390739121,3.789090594,3
4.6606E+18,79.83900737,-65.74618793,RRLYR,1.819340876,19.12035088,0.749836916,0.372399767,3.685225511,3
4.6606E+18,79.76971443,-65.72242419,RRLYR,1.585824075,19.11219275,0.447338737,0.434800828,4.036086177,3
4.6606E+18,80.13757425,-65.70830562,RRLYR,1.781086859,19.12348658,1.09643022,0.473175728,3.880747611,6
4.6606E+18,80.3955902,-65.68972932,RRLYR,1.685914522,19.53416581,0.798536449,0.497494427,4.069060269,4
4.66061E+18,80.05741488,-65.71959177,RRLYR,1.779990577,19.00067144,0.446380584,0.231910665,4.201384723,2
4.66061E+18,79.82225286,-65.62251614,RRLYR,1.862917345,19.16339188,0.525766857,0.31853775,3.996052292,3
4.66061E+18,79.52394803,-65.78905402,RRLYR,1.791329532,19.07338533,0.970515273,0.514999699,3.926790537,5
4.66061E+18,79.69959281,-65.77043746,RRLYR,1.86560719,19.27748436,1.152289104,0.453635606,3.910777028,5
4.66061E+18,79.70134777,-65.74533015,RRLYR,1.938027057,19.01188054,1.11172478,0.430987629,3.890235098,6
4.66062E+18,79.12065795,-65.68447098,RRLYR,3.141188851,18.97156212,0.537442822,0.264781884,4.664078429,2
4.66062E+18,79.1821735,-65.54504741,RRLYR,2.787366635,19.04770747,0.400615825,0.14104525,5.13043248,2
4.66062E+18,79.77977395,-65.51270348,RRLYR,1.628313527,19.12958423,0.469484908,0.376907033,4.242892111,4
4.66062E+18,79.69554879,-65.49682966,RRLYR,1.549285424,19.26230079,0.274405747,0.291579863,4.093801361,3
4.66062E+18,79.65275994,-65.46970285,RRLYR,1.570096654,19.16474119,0.320873689,0.366884934,4.406573264,3
4.66062E+18,79.58879211,-65.4736978,RRLYR,2.815670667,19.22833552,0.415638598,0.122141229,4.983768061,3
4.66063E+18,79.27837984,-65.43533253,RRLYR,1.649423901,19.11009281,0.56616843,0.43379507,4.282835862,3
4.66063E+18,79.28515324,-65.38208575,RRLYR,1.466957962,18.99143582,0.745694536,0.481408346,4.085639852,6
4.66063E+18,80.28208934,-65.60041819,RRLYR,1.841048611,19.46645873,0.880814292,0.526656514,3.990112955,4
4.66063E+18,80.46564221,-65.55819554,RRLYR,1.779184827,19.13534804,0.805178352,0.383694019,3.947315073,4
4.66063E+18,80.42042494,-65.52551305,RRLYR,1.67239308,18.95629998,0.552806551,0.331343426,3.986255715,3
4.66063E+18,80.35716275,-65.49559842,RRLYR,1.610642786,19.04412962,0.336270402,0.277997003,4.008099885,3
4.66063E+18,80.04037522,-65.47258317,RRLYR,1.284052762,19.1134432,0.30758582,0.327613578,4.326716299,3
4.66064E+18,80.4753878,-65.43229308,RRLYR,2.080604813,19.68440416,1.195789311,0.531545302,3.934016363,7
4.66064E+18,80.57696029,-65.37179375,RRLYR,1.635001374,19.25528928,0.822306737,0.501760203,3.883019022,4
4.66064E+18,80.4493727,-65.37557476,RRLYR,1.648806729,19.35879112,0.690781075,0.328711858,4.006013584,4
4.66064E+18,80.35367712,-65.31116918,RRLYR,1.839996094,19.07449616,0.937870522,0.446267381,3.991118421,4
4.66064E+18,80.07500893,-65.30986476,RRLYR,2.83152725,19.17025461,0.382634497,0.092201424,5.143614121,2
4.66064E+18,80.20818507,-65.302079,RRLYR,1.91991776,19.21829495,0.983445996,0.480681314,3.868616607,4
4.66064E+18,80.07813776,-65.17890692,RRLYR,1.85340167,19.21993824,1.058358591,0.6341769,3.343971696,3
4.66065E+18,79.9080348,-65.35025632,RRLYR,1.809448432,19.43078371,0.711375185,0.419911313,3.928966673,3
4.66065E+18,79.78104965,-65.3274568,RRLYR,1.657401687,19.16971527,0.575235874,0.454748943,4.058175187,4
4.66065E+18,79.45313281,-65.33878388,RRLYR,1.695238352,19.10502132,0.767457734,0.495330303,4.018323973,5
4.66065E+18,79.55867144,-65.32085868,RRLYR,1.81997693,19.18411919,1.032976701,0.528047063,4.124915284,4
4.66065E+18,79.48923825,-65.29835738,RRLYR,2.804755971,19.06915842,0.395295572,0.124224789,5.492500332,2
4.66065E+18,79.57177265,-65.29827473,RRLYR,1.955753065,19.2996241,1.078678628,0.453698335,3.798581007,6
4.66065E+18,79.49788062,-65.22440125,RRLYR,2.770601781,19.08668424,0.416005972,0.109438314,4.806749075,2
4.66066E+18,79.88988512,-65.11477593,RRLYR,2.63379886,19.09676962,0.354550118,0.203455746,5.044497457,2
4.66066E+18,79.74925986,-65.09061883,RRLYR,3.159709843,19.11345693,0.538580966,0.240967321,4.453143733,3
4.66066E+18,79.60036852,-65.18678192,RRLYR,1.60884446,19.11926893,0.60702444,0.496724921,4.006601543,4
4.66066E+18,79.46173367,-65.17029519,RRLYR,1.654142823,19.23533204,0.742791283,0.487795733,4.210702077,4
4.66066E+18,84.25959089,-66.32376377,RRLYR,2.680109899,18.92917541,0.456392917,0.150155943,4.915019536,3
4.66067E+18,84.26601875,-66.22934562,RRLYR,2.070051821,19.86353019,0.731698321,0.514644624,4.210933496,4
4.66067E+18,83.99802007,-66.17598565,RRLYR,2.056136615,19.3868323,1.18695476,0.42511938,3.898469999,6
4.66067E+18,83.74837458,-66.16228667,RRLYR,1.820440633,19.84600522,0.945431922,0.322142819,4.026851236,4
4.66067E+18,84.34847096,-66.1770738,RRLYR,2.080092406,19.65056102,1.226268591,0.42972551,3.841627639,5
4.66067E+18,84.3751573,-66.14609312,RRLYR,1.46297826,18.85539049,0.582840148,0.475226718,4.182225125,4
4.66067E+18,84.23652426,-66.15529614,RRLYR,1.657838584,19.72378633,0.54210233,0.3803641,4.152001754,5
4.66067E+18,84.12223546,-66.14189204,RRLYR,1.54486568,19.03828559,0.289091935,0.298834371,4.44355431,3
4.66067E+18,84.13762116,-66.11751921,RRLYR,1.574487279,19.39796722,0.829200445,0.556521066,4.158684979,5
4.66068E+18,84.18489489,-66.04308209,RRLYR,1.614916637,19.70664959,0.454461574,0.624452748,4.669297745,2
